date,city,latitude,longitude,temperature_c,humidity_percent,wind_speed_mps,day_of_week,hour,is_weekend,day_of_year,pm25
05/01/2021,Raleigh,35.7796,-78.6382,11.62,49.1,1,1,0,0,5,15.71
06/01/2021,Raleigh,35.7796,-78.6382,21.3,43.5,9.3,2,0,0,6,9.13
07/01/2021,Raleigh,35.7796,-78.6382,8.9,71.6,5.6,3,0,0,7,9.32
08/01/2021,Raleigh,35.7796,-78.6382,10.41,54.7,2.3,4,0,0,8,8.53
09/01/2021,Raleigh,35.7796,-78.6382,20.57,41.2,7.5,5,0,1,9,8.58
10/01/2021,Raleigh,35.7796,-78.6382,8.44,74.9,6.3,6,0,1,10,7.12
11/01/2021,Raleigh,35.7796,-78.6382,22.62,80.1,9,0,0,0,11,11.16
12/01/2021,Raleigh,35.7796,-78.6382,19.31,34.4,7.7,1,0,0,12,12.17
13/01/2021,Raleigh,35.7796,-78.6382,17.74,52.1,5.5,2,0,0,13,16.01
14/01/2021,Raleigh,35.7796,-78.6382,14.95,39.1,0.6,3,0,0,14,15.97
15/01/2021,Raleigh,35.7796,-78.6382,12.41,61,7.9,4,0,0,15,7.25
16/01/2021,Raleigh,35.7796,-78.6382,22.36,40.9,2,5,0,1,16,15.02
17/01/2021,Raleigh,35.7796,-78.6382,19.38,52.7,5.7,6,0,1,17,14.2
18/01/2021,Raleigh,35.7796,-78.6382,16.5,39.4,1.9,0,0,0,18,9.42
19/01/2021,Raleigh,35.7796,-78.6382,11.26,61.7,6.4,1,0,0,19,10.07
20/01/2021,Raleigh,35.7796,-78.6382,18.1,45.2,8.2,2,0,0,20,11.03
21/01/2021,Raleigh,35.7796,-78.6382,21.33,44.1,3.9,3,0,0,21,11.45
22/01/2021,Raleigh,35.7796,-78.6382,6.44,89.3,4.1,4,0,0,22,12.18
23/01/2021,Raleigh,35.7796,-78.6382,9.97,84.3,0.7,5,0,1,23,14.38
24/01/2021,Raleigh,35.7796,-78.6382,24.97,54.3,8.1,6,0,1,24,15.51
25/01/2021,Raleigh,35.7796,-78.6382,21.18,89.4,1.8,0,0,0,25,11.87
26/01/2021,Raleigh,35.7796,-78.6382,9.11,67.8,8.8,1,0,0,26,12.89
27/01/2021,Raleigh,35.7796,-78.6382,20.32,61.6,9,2,0,0,27,9.93
28/01/2021,Raleigh,35.7796,-78.6382,13.99,80.7,5.5,3,0,0,28,13.25
29/01/2021,Raleigh,35.7796,-78.6382,5.83,70.2,4.6,4,0,0,29,10.25
30/01/2021,Raleigh,35.7796,-78.6382,24.94,87.3,3.3,5,0,1,30,11.09
31/01/2021,Raleigh,35.7796,-78.6382,24.18,69.1,0.9,6,0,1,31,10.28
01/02/2021,Raleigh,35.7796,-78.6382,18.73,43.2,7.5,0,0,0,32,13.05
02/02/2021,Raleigh,35.7796,-78.6382,22.05,43.4,3.7,1,0,0,33,17.74
03/02/2021,Raleigh,35.7796,-78.6382,14.87,55.6,9,2,0,0,34,12.61
04/02/2021,Raleigh,35.7796,-78.6382,9.34,36.1,2,3,0,0,35,10.8
05/02/2021,Raleigh,35.7796,-78.6382,8.06,60.7,7.6,4,0,0,36,14.26
06/02/2021,Raleigh,35.7796,-78.6382,16.03,52.9,3.5,5,0,1,37,11.59
07/02/2021,Raleigh,35.7796,-78.6382,22.9,65,8.2,6,0,1,38,17.68
08/02/2021,Raleigh,35.7796,-78.6382,17.45,50.4,1.8,0,0,0,39,13.78
09/02/2021,Raleigh,35.7796,-78.6382,14.14,72.5,7.9,1,0,0,40,9.53
10/02/2021,Raleigh,35.7796,-78.6382,21.08,82.5,2.8,2,0,0,41,12.36
11/02/2021,Raleigh,35.7796,-78.6382,11.06,37.8,5.1,3,0,0,42,9.99
12/02/2021,Raleigh,35.7796,-78.6382,22.02,64.5,1.1,4,0,0,43,8.78
13/02/2021,Raleigh,35.7796,-78.6382,16.67,54.8,1.5,5,0,1,44,15.67
14/02/2021,Raleigh,35.7796,-78.6382,14.53,81.1,2.9,6,0,1,45,8.54
15/02/2021,Raleigh,35.7796,-78.6382,20.18,79.1,3.3,0,0,0,46,10.77
16/02/2021,Raleigh,35.7796,-78.6382,11.35,34.5,5.7,1,0,0,47,11.93
17/02/2021,Raleigh,35.7796,-78.6382,7.01,37.1,2,2,0,0,48,8.69
18/02/2021,Raleigh,35.7796,-78.6382,20.43,87.6,3.3,3,0,0,49,14.88
19/02/2021,Raleigh,35.7796,-78.6382,20.76,74.5,2.9,4,0,0,50,15.03
20/02/2021,Raleigh,35.7796,-78.6382,10.9,39.6,6.3,5,0,1,51,10.06
21/02/2021,Raleigh,35.7796,-78.6382,7.06,61.7,1.6,6,0,1,52,10.65
22/02/2021,Raleigh,35.7796,-78.6382,8.13,68.2,2.6,0,0,0,53,11.75
23/02/2021,Raleigh,35.7796,-78.6382,18.11,39.7,8.5,1,0,0,54,15.04
24/02/2021,Raleigh,35.7796,-78.6382,10.65,85.5,7.5,2,0,0,55,15.12
25/02/2021,Raleigh,35.7796,-78.6382,8.13,52.9,3.7,3,0,0,56,17.64
26/02/2021,Raleigh,35.7796,-78.6382,8.76,52.7,2.3,4,0,0,57,14.26
27/02/2021,Raleigh,35.7796,-78.6382,24.91,74.5,2.4,5,0,1,58,14.05
28/02/2021,Raleigh,35.7796,-78.6382,9.66,78.6,3.6,6,0,1,59,10.98
01/03/2021,Raleigh,35.7796,-78.6382,19.21,65.8,7,0,0,0,60,12.39
02/03/2021,Raleigh,35.7796,-78.6382,16.4,61.9,9.9,1,0,0,61,18.21
03/03/2021,Raleigh,35.7796,-78.6382,18.32,55,1.3,2,0,0,62,16.66
04/03/2021,Raleigh,35.7796,-78.6382,19.17,50.2,1.6,3,0,0,63,11.6
05/03/2021,Raleigh,35.7796,-78.6382,7.61,65,3.7,4,0,0,64,12.6
06/03/2021,Raleigh,35.7796,-78.6382,13.3,80.3,3.7,5,0,1,65,9.26
07/03/2021,Raleigh,35.7796,-78.6382,17.9,59.2,6.7,6,0,1,66,15.75
08/03/2021,Raleigh,35.7796,-78.6382,8.41,40.8,9.5,0,0,0,67,15.29
09/03/2021,Raleigh,35.7796,-78.6382,22.57,70.2,0.7,1,0,0,68,17.96
10/03/2021,Raleigh,35.7796,-78.6382,24.19,45.8,8.7,2,0,0,69,14.35
11/03/2021,Raleigh,35.7796,-78.6382,18.98,49.8,4.5,3,0,0,70,13.41
12/03/2021,Raleigh,35.7796,-78.6382,27.22,83.7,4.2,4,0,0,71,11.64
13/03/2021,Raleigh,35.7796,-78.6382,19.86,80.7,5,5,0,1,72,15.41
14/03/2021,Raleigh,35.7796,-78.6382,14.44,85,0.7,6,0,1,73,15.52
15/03/2021,Raleigh,35.7796,-78.6382,23.88,85.1,4.1,0,0,0,74,10.68
16/03/2021,Raleigh,35.7796,-78.6382,12.78,49.2,5.8,1,0,0,75,16.26
17/03/2021,Raleigh,35.7796,-78.6382,22.05,74.9,2,2,0,0,76,16.5
18/03/2021,Raleigh,35.7796,-78.6382,20.47,41.2,7.5,3,0,0,77,9.36
19/03/2021,Raleigh,35.7796,-78.6382,24.37,43,1.3,4,0,0,78,10.93
20/03/2021,Raleigh,35.7796,-78.6382,9.08,36.4,4.4,5,0,1,79,14.57
21/03/2021,Raleigh,35.7796,-78.6382,27.06,38.6,1.5,6,0,1,80,11.03
22/03/2021,Raleigh,35.7796,-78.6382,20.61,35.3,5.1,0,0,0,81,15.36
23/03/2021,Raleigh,35.7796,-78.6382,7.62,63.3,3,1,0,0,82,11.75
24/03/2021,Raleigh,35.7796,-78.6382,9.87,43.2,4.4,2,0,0,83,17.22
25/03/2021,Raleigh,35.7796,-78.6382,12.48,40.7,5.1,3,0,0,84,12.78
26/03/2021,Raleigh,35.7796,-78.6382,7.86,41.8,5.8,4,0,0,85,17.97
27/03/2021,Raleigh,35.7796,-78.6382,22.92,85.3,4.8,5,0,1,86,17.83
28/03/2021,Raleigh,35.7796,-78.6382,14.7,69.6,9.8,6,0,1,87,18.03
29/03/2021,Raleigh,35.7796,-78.6382,22.56,36.3,3.2,0,0,0,88,11.8
30/03/2021,Raleigh,35.7796,-78.6382,26.69,86,7.2,1,0,0,89,13.34
31/03/2021,Raleigh,35.7796,-78.6382,7.81,89.7,5.6,2,0,0,90,10.4
01/04/2021,Raleigh,35.7796,-78.6382,26.7,32.2,1.3,3,0,0,91,13.96
02/04/2021,Raleigh,35.7796,-78.6382,23.18,41.6,6.8,4,0,0,92,9.81
03/04/2021,Raleigh,35.7796,-78.6382,8.62,44.8,1.8,5,0,1,93,18.39
04/04/2021,Raleigh,35.7796,-78.6382,18.38,44.5,7.3,6,0,1,94,15.37
05/04/2021,Raleigh,35.7796,-78.6382,20.76,62.8,6.6,0,0,0,95,14.95
06/04/2021,Raleigh,35.7796,-78.6382,20.91,61.7,7.7,1,0,0,96,13.7
07/04/2021,Raleigh,35.7796,-78.6382,16.98,71.6,1.9,2,0,0,97,10.98
08/04/2021,Raleigh,35.7796,-78.6382,24.46,62.1,4.5,3,0,0,98,17.99
09/04/2021,Raleigh,35.7796,-78.6382,11.46,40.3,8.2,4,0,0,99,14.6
10/04/2021,Raleigh,35.7796,-78.6382,26.8,89.4,8.5,5,0,1,100,17.5
11/04/2021,Raleigh,35.7796,-78.6382,8.27,69.5,8.9,6,0,1,101,10.31
12/04/2021,Raleigh,35.7796,-78.6382,23.01,57.1,8.9,0,0,0,102,10.12
13/04/2021,Raleigh,35.7796,-78.6382,20.02,32.7,1.2,1,0,0,103,17.43
14/04/2021,Raleigh,35.7796,-78.6382,21.19,62,3.7,2,0,0,104,18.64
15/04/2021,Raleigh,35.7796,-78.6382,22.16,81.4,6,3,0,0,105,14.17
16/04/2021,Raleigh,35.7796,-78.6382,20.48,58.2,8.4,4,0,0,106,16.81
17/04/2021,Raleigh,35.7796,-78.6382,27.7,37.1,8.2,5,0,1,107,19.29
18/04/2021,Raleigh,35.7796,-78.6382,8.19,65.9,4.3,6,0,1,108,12.95
19/04/2021,Raleigh,35.7796,-78.6382,27.72,63.5,6.3,0,0,0,109,10.38
20/04/2021,Raleigh,35.7796,-78.6382,26.75,78.4,2.5,1,0,0,110,10.38
21/04/2021,Raleigh,35.7796,-78.6382,15.62,40.7,6,2,0,0,111,12.02
22/04/2021,Raleigh,35.7796,-78.6382,27.33,43.2,8.5,3,0,0,112,14.4
23/04/2021,Raleigh,35.7796,-78.6382,15.15,56.1,7.4,4,0,0,113,16.26
24/04/2021,Raleigh,35.7796,-78.6382,15.51,76.1,4,5,0,1,114,14.04
25/04/2021,Raleigh,35.7796,-78.6382,12.71,51.8,5.6,6,0,1,115,11.83
26/04/2021,Raleigh,35.7796,-78.6382,12.58,88.8,8.6,0,0,0,116,12.43
27/04/2021,Raleigh,35.7796,-78.6382,24.24,73.8,9.8,1,0,0,117,12.71
28/04/2021,Raleigh,35.7796,-78.6382,14.44,47.7,4.6,2,0,0,118,13.81
29/04/2021,Raleigh,35.7796,-78.6382,12.71,33.7,1.3,3,0,0,119,12.29
30/04/2021,Raleigh,35.7796,-78.6382,17.19,64.1,3.6,4,0,0,120,14.96
01/05/2021,Raleigh,35.7796,-78.6382,15.19,85.5,7.6,5,0,1,121,18.44
02/05/2021,Raleigh,35.7796,-78.6382,11.17,65.5,8.8,6,0,1,122,15.81
03/05/2021,Raleigh,35.7796,-78.6382,12.21,56.5,7.4,0,0,0,123,9.12
04/05/2021,Raleigh,35.7796,-78.6382,21.66,34.4,5,1,0,0,124,15.51
05/05/2021,Raleigh,35.7796,-78.6382,9.91,57.2,6.8,2,0,0,125,14
06/05/2021,Raleigh,35.7796,-78.6382,15.82,81.9,1.4,3,0,0,126,12.19
07/05/2021,Raleigh,35.7796,-78.6382,11.32,46,5.2,4,0,0,127,18.81
08/05/2021,Raleigh,35.7796,-78.6382,16.17,44.4,4.5,5,0,1,128,14.5
09/05/2021,Raleigh,35.7796,-78.6382,12.6,48.5,1.2,6,0,1,129,18.06
10/05/2021,Raleigh,35.7796,-78.6382,24.11,64.8,8.4,0,0,0,130,17.25
11/05/2021,Raleigh,35.7796,-78.6382,24.23,51.3,7.8,1,0,0,131,16.19
12/05/2021,Raleigh,35.7796,-78.6382,17.48,35.6,0.7,2,0,0,132,11.19
13/05/2021,Raleigh,35.7796,-78.6382,24,62.6,3.8,3,0,0,133,10.26
14/05/2021,Raleigh,35.7796,-78.6382,8.13,68.6,4.6,4,0,0,134,18.4
15/05/2021,Raleigh,35.7796,-78.6382,20.19,66.1,5.7,5,0,1,135,18.8
16/05/2021,Raleigh,35.7796,-78.6382,24.33,77.1,9.4,6,0,1,136,13.93
17/05/2021,Raleigh,35.7796,-78.6382,20.81,39.6,4.3,0,0,0,137,15.57
18/05/2021,Raleigh,35.7796,-78.6382,22.08,70.2,3.5,1,0,0,138,13.84
19/05/2021,Raleigh,35.7796,-78.6382,25.07,72.2,3.2,2,0,0,139,10.15
20/05/2021,Raleigh,35.7796,-78.6382,22.13,85.1,2.9,3,0,0,140,18.59
21/05/2021,Raleigh,35.7796,-78.6382,16.93,40.1,1.7,4,0,0,141,15.46
22/05/2021,Raleigh,35.7796,-78.6382,8.07,55,9,5,0,1,142,15.06
23/05/2021,Raleigh,35.7796,-78.6382,10,57.9,9,6,0,1,143,10.5
24/05/2021,Raleigh,35.7796,-78.6382,8.62,30.2,6.1,0,0,0,144,14.55
25/05/2021,Raleigh,35.7796,-78.6382,18.01,81.8,4.5,1,0,0,145,10.36
26/05/2021,Raleigh,35.7796,-78.6382,10.36,32.3,7.4,2,0,0,146,11.73
27/05/2021,Raleigh,35.7796,-78.6382,24.09,67.6,2.7,3,0,0,147,16.92
28/05/2021,Raleigh,35.7796,-78.6382,16.96,41.1,6.9,4,0,0,148,16.46
29/05/2021,Raleigh,35.7796,-78.6382,20.72,78.3,7.2,5,0,1,149,11.12
30/05/2021,Raleigh,35.7796,-78.6382,21.03,79.5,0.6,6,0,1,150,9.87
31/05/2021,Raleigh,35.7796,-78.6382,21.82,31.4,9,0,0,0,151,19.02
01/06/2021,Raleigh,35.7796,-78.6382,7.89,89.9,5,1,0,0,152,13.96
02/06/2021,Raleigh,35.7796,-78.6382,20.55,38.1,9.6,2,0,0,153,10.32
03/06/2021,Raleigh,35.7796,-78.6382,18.23,82.1,7.9,3,0,0,154,12.68
04/06/2021,Raleigh,35.7796,-78.6382,6.93,33.3,8.6,4,0,0,155,8.35
05/06/2021,Raleigh,35.7796,-78.6382,15.06,37.6,9,5,0,1,156,9.02
06/06/2021,Raleigh,35.7796,-78.6382,10.01,66.6,4.5,6,0,1,157,12.55
07/06/2021,Raleigh,35.7796,-78.6382,20.29,83.3,6.4,0,0,0,158,11.01
08/06/2021,Raleigh,35.7796,-78.6382,16.39,63,9.2,1,0,0,159,10.29
09/06/2021,Raleigh,35.7796,-78.6382,10.53,30.2,1.3,2,0,0,160,9.93
10/06/2021,Raleigh,35.7796,-78.6382,25.83,55.8,9.5,3,0,0,161,11.4
11/06/2021,Raleigh,35.7796,-78.6382,21.38,57.6,8.8,4,0,0,162,12.21
12/06/2021,Raleigh,35.7796,-78.6382,14.4,48.4,1.2,5,0,1,163,12.67
13/06/2021,Raleigh,35.7796,-78.6382,13.74,43.5,5.6,6,0,1,164,17.91
14/06/2021,Raleigh,35.7796,-78.6382,19.25,51.3,7.3,0,0,0,165,12.16
15/06/2021,Raleigh,35.7796,-78.6382,16.31,39.8,6.1,1,0,0,166,13.24
16/06/2021,Raleigh,35.7796,-78.6382,25.73,58.8,1.7,2,0,0,167,16.72
17/06/2021,Raleigh,35.7796,-78.6382,23.24,45.9,5.9,3,0,0,168,9.29
18/06/2021,Raleigh,35.7796,-78.6382,21.83,59.5,7.9,4,0,0,169,8.58
19/06/2021,Raleigh,35.7796,-78.6382,16.88,73.9,1.1,5,0,1,170,10.26
20/06/2021,Raleigh,35.7796,-78.6382,20.68,56,4.1,6,0,1,171,11.13
21/06/2021,Raleigh,35.7796,-78.6382,16.35,85.1,2.1,0,0,0,172,16.92
22/06/2021,Raleigh,35.7796,-78.6382,16.74,30.8,6.8,1,0,0,173,8.49
23/06/2021,Raleigh,35.7796,-78.6382,13.8,52.2,9.1,2,0,0,174,8.64
24/06/2021,Raleigh,35.7796,-78.6382,24.28,56.2,6.2,3,0,0,175,10.23
25/06/2021,Raleigh,35.7796,-78.6382,13.6,31.9,2.9,4,0,0,176,14.52
26/06/2021,Raleigh,35.7796,-78.6382,14,69.5,4.9,5,0,1,177,16.01
27/06/2021,Raleigh,35.7796,-78.6382,12.93,68,2.9,6,0,1,178,11.56
28/06/2021,Raleigh,35.7796,-78.6382,14.49,85.5,4.2,0,0,0,179,8.3
29/06/2021,Raleigh,35.7796,-78.6382,14.07,69.6,3.5,1,0,0,180,17.73
30/06/2021,Raleigh,35.7796,-78.6382,14.15,80.3,9.7,2,0,0,181,15.41
01/07/2021,Raleigh,35.7796,-78.6382,8.93,50.1,8.1,3,0,0,182,7.05
02/07/2021,Raleigh,35.7796,-78.6382,24.23,52,3.9,4,0,0,183,16.17
03/07/2021,Raleigh,35.7796,-78.6382,17.89,70.5,1.4,5,0,1,184,7.81
04/07/2021,Raleigh,35.7796,-78.6382,17.91,67.8,1.7,6,0,1,185,11.12
05/07/2021,Raleigh,35.7796,-78.6382,10.81,81.5,2.9,0,0,0,186,9.65
06/07/2021,Raleigh,35.7796,-78.6382,7.95,41.3,6.9,1,0,0,187,16.26
07/07/2021,Raleigh,35.7796,-78.6382,14.43,66.5,8.8,2,0,0,188,13.83
08/07/2021,Raleigh,35.7796,-78.6382,18.37,60.5,0.8,3,0,0,189,15.79
09/07/2021,Raleigh,35.7796,-78.6382,6.07,48.7,6.7,4,0,0,190,10.3
10/07/2021,Raleigh,35.7796,-78.6382,9.7,37.1,1.3,5,0,1,191,11.67
11/07/2021,Raleigh,35.7796,-78.6382,14.26,52.5,3.2,6,0,1,192,13.38
12/07/2021,Raleigh,35.7796,-78.6382,8.2,34.2,3.6,0,0,0,193,9.26
13/07/2021,Raleigh,35.7796,-78.6382,14.67,32.2,9.6,1,0,0,194,11.17
14/07/2021,Raleigh,35.7796,-78.6382,20.52,31.3,1.3,2,0,0,195,9.28
15/07/2021,Raleigh,35.7796,-78.6382,13.52,39.4,9.6,3,0,0,196,16.23
16/07/2021,Raleigh,35.7796,-78.6382,22.52,38.9,4,4,0,0,197,8.37
17/07/2021,Raleigh,35.7796,-78.6382,15.05,69.8,7.4,5,0,1,198,7.69
18/07/2021,Raleigh,35.7796,-78.6382,6.3,81.5,1,6,0,1,199,13.22
19/07/2021,Raleigh,35.7796,-78.6382,12.95,63.2,3.8,0,0,0,200,8.04
20/07/2021,Raleigh,35.7796,-78.6382,24.46,44.2,2.5,1,0,0,201,10.33
21/07/2021,Raleigh,35.7796,-78.6382,19.37,76.5,2.9,2,0,0,202,15.36
22/07/2021,Raleigh,35.7796,-78.6382,15.78,64.9,0.5,3,0,0,203,16.46
23/07/2021,Raleigh,35.7796,-78.6382,24.01,76.2,7.4,4,0,0,204,16.79
24/07/2021,Raleigh,35.7796,-78.6382,24.47,55.1,8.8,5,0,1,205,12.08
25/07/2021,Raleigh,35.7796,-78.6382,12.02,31.8,4.4,6,0,1,206,10.58
26/07/2021,Raleigh,35.7796,-78.6382,8.59,67.4,8.5,0,0,0,207,9.38
27/07/2021,Raleigh,35.7796,-78.6382,18.43,41.4,7.5,1,0,0,208,7.86
28/07/2021,Raleigh,35.7796,-78.6382,5.31,38.6,7.5,2,0,0,209,14.44
29/07/2021,Raleigh,35.7796,-78.6382,24.86,87.6,4.4,3,0,0,210,14.53
30/07/2021,Raleigh,35.7796,-78.6382,15.29,45.9,1.7,4,0,0,211,11.74
31/07/2021,Raleigh,35.7796,-78.6382,5.17,57.7,0.8,5,0,1,212,10.23
01/08/2021,Raleigh,35.7796,-78.6382,10.79,81.7,4,6,0,1,213,10.63
02/08/2021,Raleigh,35.7796,-78.6382,14.44,69.5,8.3,0,0,0,214,6.79
03/08/2021,Raleigh,35.7796,-78.6382,10.65,41.7,2.7,1,0,0,215,7.02
04/08/2021,Raleigh,35.7796,-78.6382,21.16,47.8,3.4,2,0,0,216,11.22
05/08/2021,Raleigh,35.7796,-78.6382,19.32,66.4,5.4,3,0,0,217,9.29
06/08/2021,Raleigh,35.7796,-78.6382,15.85,57.3,1.7,4,0,0,218,6.64
07/08/2021,Raleigh,35.7796,-78.6382,14.31,51.7,2.6,5,0,1,219,13.05
08/08/2021,Raleigh,35.7796,-78.6382,11.11,87.7,5.5,6,0,1,220,6.53
09/08/2021,Raleigh,35.7796,-78.6382,14.79,53.4,4.9,0,0,0,221,10.64
10/08/2021,Raleigh,35.7796,-78.6382,8.28,37.3,2.4,1,0,0,222,12.38
11/08/2021,Raleigh,35.7796,-78.6382,12.43,65.4,7.8,2,0,0,223,10.1
12/08/2021,Raleigh,35.7796,-78.6382,17.2,30.5,3.8,3,0,0,224,12.84
13/08/2021,Raleigh,35.7796,-78.6382,22.54,63.7,1.7,4,0,0,225,10.12
14/08/2021,Raleigh,35.7796,-78.6382,5.97,40.5,2.3,5,0,1,226,10.33
15/08/2021,Raleigh,35.7796,-78.6382,8.73,74.2,4.6,6,0,1,227,14.02
16/08/2021,Raleigh,35.7796,-78.6382,12.43,37.8,5.7,0,0,0,228,9.18
17/08/2021,Raleigh,35.7796,-78.6382,5.61,72.4,6.9,1,0,0,229,10.7
18/08/2021,Raleigh,35.7796,-78.6382,10.29,67.4,6.8,2,0,0,230,14.3
19/08/2021,Raleigh,35.7796,-78.6382,18.04,71.9,0.7,3,0,0,231,11.35
20/08/2021,Raleigh,35.7796,-78.6382,19.36,78.8,0.9,4,0,0,232,15.52
21/08/2021,Raleigh,35.7796,-78.6382,17.43,38.7,1.4,5,0,1,233,14.15
22/08/2021,Raleigh,35.7796,-78.6382,20.72,76.3,3.5,6,0,1,234,8.68
23/08/2021,Raleigh,35.7796,-78.6382,18.04,69.1,9.3,0,0,0,235,13.73
24/08/2021,Raleigh,35.7796,-78.6382,19.16,40.3,9,1,0,0,236,9.9
25/08/2021,Raleigh,35.7796,-78.6382,9.29,39.9,6.6,2,0,0,237,13.79
26/08/2021,Raleigh,35.7796,-78.6382,14.6,52.6,0.5,3,0,0,238,11.9
27/08/2021,Raleigh,35.7796,-78.6382,4.75,77.7,7.9,4,0,0,239,9.69
28/08/2021,Raleigh,35.7796,-78.6382,8.32,63.5,7.7,5,0,1,240,7.17
29/08/2021,Raleigh,35.7796,-78.6382,11.3,62.3,8.8,6,0,1,241,9.27
30/08/2021,Raleigh,35.7796,-78.6382,14.77,65.4,5.2,0,0,0,242,11.45
31/08/2021,Raleigh,35.7796,-78.6382,9.66,47.9,6.9,1,0,0,243,13.24
01/09/2021,Raleigh,35.7796,-78.6382,4.11,36.7,7.1,2,0,0,244,8.21
02/09/2021,Raleigh,35.7796,-78.6382,8.2,86.9,4.1,3,0,0,245,12.92
03/09/2021,Raleigh,35.7796,-78.6382,2.76,74.2,0.6,4,0,0,246,6.98
04/09/2021,Raleigh,35.7796,-78.6382,18.34,82.8,6.3,5,0,1,247,13
05/09/2021,Raleigh,35.7796,-78.6382,18.05,57.5,7.8,6,0,1,248,10.05
06/09/2021,Raleigh,35.7796,-78.6382,10.13,77.5,8.3,0,0,0,249,14.32
07/09/2021,Raleigh,35.7796,-78.6382,14.71,74.7,3.6,1,0,0,250,12.69
08/09/2021,Raleigh,35.7796,-78.6382,15.69,87.1,2.4,2,0,0,251,8.49
09/09/2021,Raleigh,35.7796,-78.6382,4.68,85.7,5.7,3,0,0,252,10.09
10/09/2021,Raleigh,35.7796,-78.6382,16.11,77.6,3.2,4,0,0,253,8.74
11/09/2021,Raleigh,35.7796,-78.6382,12.22,30.7,5,5,0,1,254,14.9
12/09/2021,Raleigh,35.7796,-78.6382,19.3,89.3,8.5,6,0,1,255,10.83
13/09/2021,Raleigh,35.7796,-78.6382,9.71,58.3,6.3,0,0,0,256,12.71
14/09/2021,Raleigh,35.7796,-78.6382,16.36,88.6,9.9,1,0,0,257,10.72
15/09/2021,Raleigh,35.7796,-78.6382,21.22,89.4,1.3,2,0,0,258,12.81
16/09/2021,Raleigh,35.7796,-78.6382,5.38,77.6,5.5,3,0,0,259,11.79
17/09/2021,Raleigh,35.7796,-78.6382,19.01,77.6,3.3,4,0,0,260,12.7
18/09/2021,Raleigh,35.7796,-78.6382,6.05,60.2,8.8,5,0,1,261,6.44
19/09/2021,Raleigh,35.7796,-78.6382,19.01,55.6,2.8,6,0,1,262,13.53
20/09/2021,Raleigh,35.7796,-78.6382,13.4,35.2,8.2,0,0,0,263,7.12
21/09/2021,Raleigh,35.7796,-78.6382,5.89,88.6,6.7,1,0,0,264,14.03
22/09/2021,Raleigh,35.7796,-78.6382,3.85,60.4,7.6,2,0,0,265,6.76
23/09/2021,Raleigh,35.7796,-78.6382,3.13,62.5,2.9,3,0,0,266,10.11
24/09/2021,Raleigh,35.7796,-78.6382,19.41,78.4,5.4,4,0,0,267,9.44
25/09/2021,Raleigh,35.7796,-78.6382,11.46,89.3,9.3,5,0,1,268,9.41
26/09/2021,Raleigh,35.7796,-78.6382,12.87,52.1,9.8,6,0,1,269,13.06
27/09/2021,Raleigh,35.7796,-78.6382,9.38,62.8,6.5,0,0,0,270,8.29
28/09/2021,Raleigh,35.7796,-78.6382,12.29,88.1,2,1,0,0,271,9.55
29/09/2021,Raleigh,35.7796,-78.6382,10.51,82.2,7,2,0,0,272,7.81
30/09/2021,Raleigh,35.7796,-78.6382,3.8,33.1,10,3,0,0,273,5.01
01/10/2021,Raleigh,35.7796,-78.6382,19.62,30.4,0.9,4,0,0,274,7.62
02/10/2021,Raleigh,35.7796,-78.6382,13.82,82.5,3.4,5,0,1,275,9.41
03/10/2021,Raleigh,35.7796,-78.6382,16.9,82.2,6.9,6,0,1,276,5.57
04/10/2021,Raleigh,35.7796,-78.6382,8.08,30.6,4.6,0,0,0,277,9.61
05/10/2021,Raleigh,35.7796,-78.6382,6.51,74.7,3.3,1,0,0,278,4.83
06/10/2021,Raleigh,35.7796,-78.6382,16.58,30.8,2.3,2,0,0,279,8.15
07/10/2021,Raleigh,35.7796,-78.6382,21.07,48.4,8.7,3,0,0,280,12.74
08/10/2021,Raleigh,35.7796,-78.6382,8.36,67.2,8.3,4,0,0,281,13.49
09/10/2021,Raleigh,35.7796,-78.6382,13.86,83,5.6,5,0,1,282,6.01
10/10/2021,Raleigh,35.7796,-78.6382,18.56,30.1,8.5,6,0,1,283,11.27
11/10/2021,Raleigh,35.7796,-78.6382,6.66,59.5,0.7,0,0,0,284,8.35
12/10/2021,Raleigh,35.7796,-78.6382,20.63,67.6,8.2,1,0,0,285,5.83
13/10/2021,Raleigh,35.7796,-78.6382,12.27,77.5,9.8,2,0,0,286,13.92
14/10/2021,Raleigh,35.7796,-78.6382,8.2,62.7,4,3,0,0,287,7.74
15/10/2021,Raleigh,35.7796,-78.6382,16.68,83.9,0.9,4,0,0,288,8.31
16/10/2021,Raleigh,35.7796,-78.6382,11.78,39.4,8.9,5,0,1,289,9.25
17/10/2021,Raleigh,35.7796,-78.6382,15.87,82.6,9.3,6,0,1,290,10.77
18/10/2021,Raleigh,35.7796,-78.6382,15.77,59.3,6,0,0,0,291,11.4
19/10/2021,Raleigh,35.7796,-78.6382,20.3,71.3,0.9,1,0,0,292,7.9
20/10/2021,Raleigh,35.7796,-78.6382,12.35,38.8,6.2,2,0,0,293,8.47
21/10/2021,Raleigh,35.7796,-78.6382,4.97,50.3,3.7,3,0,0,294,8.38
22/10/2021,Raleigh,35.7796,-78.6382,16.08,78.5,2.8,4,0,0,295,6.49
23/10/2021,Raleigh,35.7796,-78.6382,19.3,63.6,5.3,5,0,1,296,10.44
